,Rnk,Rider,Team,Age,Pnt,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking,Year,Month,Day
126392,65.00,604.00,1.00,29.00,,25.00,5.00,8/11/2017,44.22 km/h,0.00,164.9 km,21,2017,8,11
126393,16.00,604.00,1.00,29.00,5,49.00,0.00,9/8/2017,40.25 km/h,0.00,201.6 km,18,2017,9,8
126394,48.00,604.00,1.00,29.00,5,50.00,0.00,9/10/2017,38.27 km/h,0.00,205.7 km,18,2017,9,10
126395,75.00,604.00,1.00,29.00,,9.00,0.00,10/7/2017,39.47 km/h,174.00,247 km,4,2017,10,7
126699,30.00,605.00,19.00,24.00,,54.00,0.00,3/4/2017,37.14 km/h,0.00,175 km,26,2017,3,4
126700,14.00,605.00,19.00,24.00,,33.00,2.00,3/9/2017,39.06 km/h,84.00,229 km,10,2017,3,9
126701,11.00,605.00,19.00,24.00,,33.00,3.00,3/10/2017,41.92 km/h,0.00,204 km,10,2017,3,10
126702,6.00,605.00,19.00,24.00,,33.00,4.00,3/11/2017,31.34 km/h,273.00,171 km,10,2017,3,11
126703,13.00,605.00,19.00,24.00,,33.00,5.00,3/12/2017,41.79 km/h,94.00,209 km,10,2017,3,12
126704,29.00,605.00,19.00,24.00,,33.00,6.00,3/13/2017,40.4 km/h,0.00,168 km,10,2017,3,13
126705,29.00,605.00,19.00,24.00,45,33.00,-1.00,3/14/2017,-,0.00,0 km,10,2017,3,14
126706,54.00,605.00,19.00,24.00,,33.00,7.00,3/14/2017,53.36 km/h,0.00,10.05 km,10,2017,3,14
126707,25.00,605.00,19.00,24.00,5,14.00,0.00,4/16/2017,39.98 km/h,0.00,261 km,10,2017,4,16
126708,0.00,605.00,19.00,24.00,5,15.00,0.00,4/19/2017,38.12 km/h,0.00,200.5 km,20,2017,4,19
126709,84.00,605.00,19.00,24.00,,18.00,1.00,4/26/2017,38.06 km/h,0.00,173.3 km,37,2017,4,26
126710,127.00,605.00,19.00,24.00,,18.00,2.00,4/27/2017,38.26 km/h,65.00,136 km,37,2017,4,27
126711,34.00,605.00,19.00,24.00,,18.00,3.00,4/28/2017,41.91 km/h,0.00,187 km,37,2017,4,28
126712,112.00,605.00,19.00,24.00,,18.00,4.00,4/29/2017,39.23 km/h,158.00,163.5 km,37,2017,4,29
126713,31.00,605.00,19.00,24.00,90,18.00,-1.00,4/30/2017,-,0.00,0 km,37,2017,4,30
126714,34.00,605.00,19.00,24.00,,18.00,5.00,4/30/2017,43.98 km/h,0.00,18.3 km,37,2017,4,30
126715,10.00,605.00,19.00,24.00,1,35.00,1.00,5/5/2017,39.42 km/h,0.00,206 km,23,2017,5,5
126716,19.00,605.00,19.00,24.00,,35.00,2.00,5/6/2017,36.3 km/h,71.00,221 km,23,2017,5,6
126717,0.00,605.00,19.00,24.00,12,35.00,3.00,5/7/2017,42.99 km/h,0.00,148 km,23,2017,5,7
126718,34.00,605.00,19.00,24.00,12,35.00,4.00,5/9/2017,36.69 km/h,271.00,181 km,23,2017,5,9
126719,126.00,605.00,19.00,24.00,,35.00,5.00,5/10/2017,43.33 km/h,0.00,159 km,23,2017,5,10
126720,25.00,605.00,19.00,24.00,10,35.00,6.00,5/11/2017,43.69 km/h,47.00,217 km,23,2017,5,11
126721,23.00,605.00,19.00,24.00,,35.00,7.00,5/12/2017,40.08 km/h,0.00,224 km,23,2017,5,12
126722,38.00,605.00,19.00,24.00,6,35.00,8.00,5/13/2017,42.8 km/h,71.00,189 km,23,2017,5,13
126723,14.00,605.00,19.00,24.00,1,35.00,9.00,5/14/2017,40.56 km/h,373.00,152 km,23,2017,5,14
126724,42.00,605.00,19.00,24.00,35,35.00,10.00,5/16/2017,47.18 km/h,0.00,39.8 km,23,2017,5,16
126725,39.00,605.00,19.00,24.00,,35.00,11.00,5/17/2017,36.7 km/h,0.00,161 km,23,2017,5,17
126726,39.00,605.00,19.00,24.00,,35.00,12.00,5/18/2017,43.08 km/h,0.00,229 km,23,2017,5,18
126727,26.00,605.00,19.00,24.00,,35.00,13.00,5/19/2017,44 km/h,0.00,167 km,23,2017,5,19
126728,82.00,605.00,19.00,24.00,,35.00,14.00,5/20/2017,43.05 km/h,138.00,131 km,23,2017,5,20
126729,36.00,605.00,19.00,24.00,80,35.00,15.00,5/21/2017,46.49 km/h,108.00,199 km,23,2017,5,21
126730,14.00,605.00,19.00,24.00,10,35.00,16.00,5/23/2017,34.65 km/h,312.00,222 km,23,2017,5,23
126731,8.00,605.00,19.00,24.00,,35.00,17.00,5/24/2017,38.32 km/h,85.00,219 km,23,2017,5,24
126732,13.00,605.00,19.00,24.00,,35.00,18.00,5/25/2017,35.12 km/h,237.00,137 km,23,2017,5,25
126733,15.00,605.00,19.00,24.00,2,35.00,19.00,5/26/2017,39.11 km/h,0.00,191 km,23,2017,5,26
126734,46.00,605.00,19.00,24.00,15,35.00,20.00,5/27/2017,38.26 km/h,181.00,190 km,23,2017,5,27
126735,7.00,605.00,19.00,24.00,170,35.00,-1.00,5/28/2017,-,0.00,0 km,23,2017,5,28
126736,7.00,605.00,19.00,24.00,10,35.00,21.00,5/28/2017,53.06 km/h,0.00,29.3 km,23,2017,5,28
126737,32.00,605.00,19.00,24.00,,30.00,1.00,7/29/2017,44.25 km/h,0.00,130 km,38,2017,7,29
126738,8.00,605.00,19.00,24.00,,30.00,2.00,7/30/2017,43.61 km/h,0.00,142 km,38,2017,7,30
126739,21.00,605.00,19.00,24.00,,30.00,3.00,7/31/2017,41.69 km/h,0.00,161 km,38,2017,7,31
126740,10.00,605.00,19.00,24.00,,30.00,4.00,8/1/2017,42.15 km/h,0.00,238 km,38,2017,8,1
126741,15.00,605.00,19.00,24.00,,30.00,5.00,8/2/2017,43.4 km/h,0.00,130 km,38,2017,8,2
126742,3.00,605.00,19.00,24.00,18,30.00,6.00,8/3/2017,37.94 km/h,0.00,189 km,38,2017,8,3
126743,28.00,605.00,19.00,24.00,55,30.00,-1.00,8/4/2017,-,0.00,0 km,38,2017,8,4
126744,40.00,605.00,19.00,24.00,,30.00,7.00,8/4/2017,38.53 km/h,0.00,132.5 km,38,2017,8,4
126745,39.00,605.00,19.00,24.00,,8.00,2.00,8/20/2017,44.18 km/h,0.00,203.4 km,16,2017,8,20
126746,19.00,605.00,19.00,24.00,,8.00,3.00,8/21/2017,39.4 km/h,191.00,158.5 km,16,2017,8,21
126747,1.00,605.00,19.00,24.00,,8.00,4.00,8/22/2017,41.88 km/h,11.00,198.2 km,16,2017,8,22
126748,8.00,605.00,19.00,24.00,,8.00,5.00,8/23/2017,35.71 km/h,156.00,157.7 km,16,2017,8,23
126749,34.00,605.00,19.00,24.00,,8.00,6.00,8/24/2017,42.73 km/h,86.00,204.4 km,16,2017,8,24
126750,19.00,605.00,19.00,24.00,,8.00,7.00,8/25/2017,43.8 km/h,36.00,207 km,16,2017,8,25
126751,14.00,605.00,19.00,24.00,,8.00,8.00,8/26/2017,43.07 km/h,116.00,199.5 km,16,2017,8,26
126752,6.00,605.00,19.00,24.00,,8.00,9.00,8/27/2017,42.23 km/h,121.00,174 km,16,2017,8,27
126753,8.00,605.00,19.00,24.00,,8.00,10.00,8/29/2017,46 km/h,95.00,164.8 km,16,2017,8,29
126754,8.00,605.00,19.00,24.00,,8.00,11.00,8/30/2017,36.87 km/h,244.00,187.5 km,16,2017,8,30
126755,115.00,605.00,19.00,24.00,,8.00,12.00,8/31/2017,40.57 km/h,145.00,160.1 km,16,2017,8,31
126756,39.00,605.00,19.00,24.00,,8.00,13.00,9/1/2017,44.88 km/h,11.00,198.4 km,16,2017,9,1
126757,17.00,605.00,19.00,24.00,,8.00,14.00,9/2/2017,37.21 km/h,230.00,175 km,16,2017,9,2
126758,60.00,605.00,19.00,24.00,,8.00,15.00,9/3/2017,36.14 km/h,348.00,129.4 km,16,2017,9,3
126759,40.00,605.00,19.00,24.00,8,8.00,16.00,9/5/2017,51.32 km/h,5.00,40.2 km,16,2017,9,5
126760,3.00,605.00,19.00,24.00,,8.00,17.00,9/6/2017,37.49 km/h,266.00,180.5 km,16,2017,9,6
126761,12.00,605.00,19.00,24.00,,8.00,18.00,9/7/2017,40.62 km/h,128.00,169 km,16,2017,9,7
126762,25.00,605.00,19.00,24.00,15,8.00,19.00,9/8/2017,41.63 km/h,99.00,149.7 km,16,2017,9,8
126763,65.00,605.00,19.00,24.00,,8.00,20.00,9/9/2017,33.33 km/h,511.00,117.5 km,16,2017,9,9
126764,55.00,605.00,19.00,24.00,20,8.00,-1.00,9/10/2017,-,0.00,0 km,16,2017,9,10
126765,72.00,605.00,19.00,24.00,,8.00,21.00,9/10/2017,37.85 km/h,1.00,117.6 km,16,2017,9,10
126766,67.00,605.00,19.00,25.00,,9.00,0.00,10/7/2017,39.47 km/h,174.00,247 km,4,2017,10,7
127287,31.00,606.00,74.00,30.00,,11.00,1.00,3/5/2017,43.95 km/h,0.00,148.5 km,4,2017,3,5
127288,85.00,606.00,74.00,30.00,,11.00,2.00,3/6/2017,44.83 km/h,0.00,195 km,4,2017,3,6
127289,56.00,606.00,74.00,30.00,,11.00,3.00,3/7/2017,42.03 km/h,0.00,190 km,4,2017,3,7
127290,112.00,606.00,74.00,30.00,,11.00,4.00,3/8/2017,40.18 km/h,0.00,14.5 km,4,2017,3,8
127291,29.00,606.00,74.00,30.00,,11.00,5.00,3/9/2017,42.21 km/h,0.00,199.5 km,4,2017,3,9
127292,49.00,606.00,74.00,30.00,,11.00,6.00,3/10/2017,41.79 km/h,111.00,193.5 km,4,2017,3,10
127293,46.00,606.00,74.00,30.00,,11.00,7.00,3/11/2017,35.21 km/h,0.00,177 km,4,2017,3,11
127294,76.00,606.00,74.00,30.00,5,11.00,-1.00,3/12/2017,-,0.00,0 km,4,2017,3,12
127295,158.00,606.00,74.00,30.00,,11.00,8.00,3/12/2017,41.03 km/h,119.00,115.5 km,4,2017,3,12
127296,33.00,606.00,74.00,31.00,,66.00,1.00,4/3/2017,40.86 km/h,26.00,153.3 km,24,2017,4,3
127297,63.00,606.00,74.00,31.00,,66.00,2.00,4/4/2017,37.78 km/h,32.00,173.4 km,24,2017,4,4
127298,57.00,606.00,74.00,31.00,,66.00,3.00,4/5/2017,41.08 km/h,219.00,160.5 km,24,2017,4,5
127299,75.00,606.00,74.00,31.00,,66.00,4.00,4/6/2017,39.6 km/h,65.00,174.1 km,24,2017,4,6
127300,108.00,606.00,74.00,31.00,,66.00,5.00,4/7/2017,40.61 km/h,237.00,139.8 km,24,2017,4,7
127301,91.00,606.00,74.00,31.00,,66.00,6.00,4/8/2017,46.21 km/h,0.00,27.7 km,24,2017,4,8
127302,69.00,606.00,74.00,31.00,5,66.00,-1.00,4/8/2017,-,0.00,0 km,24,2017,4,8
127303,36.00,606.00,74.00,31.00,5,14.00,0.00,4/16/2017,39.98 km/h,0.00,261 km,10,2017,4,16
127304,0.00,606.00,74.00,31.00,5,15.00,0.00,4/19/2017,38.12 km/h,0.00,200.5 km,20,2017,4,19
127305,163.00,606.00,74.00,31.00,5,16.00,0.00,4/23/2017,40.27 km/h,0.00,258 km,9,2017,4,23
127306,85.00,606.00,74.00,31.00,,18.00,1.00,4/26/2017,38.06 km/h,0.00,173.3 km,37,2017,4,26
127307,73.00,606.00,74.00,31.00,,18.00,2.00,4/27/2017,38.26 km/h,65.00,136 km,37,2017,4,27
127308,132.00,606.00,74.00,31.00,,18.00,3.00,4/28/2017,41.91 km/h,0.00,187 km,37,2017,4,28
127309,82.00,606.00,74.00,31.00,,18.00,4.00,4/29/2017,39.23 km/h,158.00,163.5 km,37,2017,4,29
127310,48.00,606.00,74.00,31.00,,18.00,5.00,4/30/2017,43.98 km/h,0.00,18.3 km,37,2017,4,30
127311,31.00,606.00,74.00,31.00,5,18.00,-1.00,4/30/2017,-,0.00,0 km,37,2017,4,30
127312,41.00,606.00,74.00,31.00,5,9.00,0.00,10/7/2017,39.47 km/h,174.00,247 km,4,2017,10,7
127566,122.00,609.00,94.00,30.00,,1.00,1.00,3/20/2017,40 km/h,0.00,178.9 km,18,2017,3,20
127567,73.00,609.00,94.00,30.00,,1.00,3.00,3/22/2017,36.78 km/h,128.00,188.3 km,18,2017,3,22
127568,0.00,609.00,94.00,30.00,,1.00,4.00,3/23/2017,43.59 km/h,0.00,134 km,18,2017,3,23
127569,78.00,609.00,94.00,30.00,,1.00,5.00,3/24/2017,42.85 km/h,204.00,182 km,18,2017,3,24
127570,99.00,609.00,94.00,30.00,,1.00,6.00,3/25/2017,41.5 km/h,64.00,189.7 km,18,2017,3,25
127571,18.00,609.00,94.00,30.00,5,1.00,-1.00,3/26/2017,-,0.00,0 km,18,2017,3,26
127572,28.00,609.00,94.00,30.00,,1.00,7.00,3/26/2017,44.07 km/h,53.00,138.7 km,18,2017,3,26
127573,37.00,609.00,94.00,30.00,5,14.00,0.00,4/16/2017,39.98 km/h,0.00,261 km,10,2017,4,16
127574,54.00,609.00,94.00,30.00,5,15.00,0.00,4/19/2017,38.12 km/h,0.00,200.5 km,20,2017,4,19
127575,0.00,609.00,94.00,30.00,5,16.00,0.00,4/23/2017,40.27 km/h,0.00,258 km,9,2017,4,23
127576,138.00,609.00,94.00,30.00,,18.00,1.00,4/26/2017,38.06 km/h,0.00,173.3 km,37,2017,4,26
127577,121.00,609.00,94.00,30.00,,18.00,2.00,4/27/2017,38.26 km/h,65.00,136 km,37,2017,4,27
127578,126.00,609.00,94.00,30.00,,18.00,3.00,4/28/2017,41.91 km/h,0.00,187 km,37,2017,4,28
127579,116.00,609.00,94.00,30.00,,18.00,4.00,4/29/2017,39.23 km/h,158.00,163.5 km,37,2017,4,29
127580,140.00,609.00,94.00,30.00,5,18.00,-1.00,4/30/2017,-,0.00,0 km,37,2017,4,30
127581,118.00,609.00,94.00,30.00,,18.00,5.00,4/30/2017,43.98 km/h,0.00,18.3 km,37,2017,4,30
127582,0.00,609.00,94.00,31.00,,5.00,1.00,6/4/2017,39.68 km/h,131.00,170 km,6,2017,6,4
127583,67.00,609.00,94.00,31.00,,5.00,2.00,6/5/2017,40.41 km/h,0.00,171 km,6,2017,6,5
127584,84.00,609.00,94.00,31.00,,5.00,3.00,6/6/2017,44.86 km/h,0.00,184 km,6,2017,6,6
127585,45.00,609.00,94.00,31.00,,5.00,4.00,6/7/2017,50.15 km/h,0.00,23.5 km,6,2017,6,7
127586,47.00,609.00,94.00,31.00,,5.00,5.00,6/8/2017,42.94 km/h,0.00,175 km,6,2017,6,8
127587,39.00,609.00,94.00,31.00,,5.00,6.00,6/9/2017,39.36 km/h,285.00,145.5 km,6,2017,6,9
127588,66.00,609.00,94.00,31.00,,5.00,7.00,6/10/2017,35.39 km/h,0.00,167.5 km,6,2017,6,10
127589,43.00,609.00,94.00,31.00,,5.00,8.00,6/11/2017,33.44 km/h,389.00,115 km,6,2017,6,11
127590,37.00,609.00,94.00,31.00,20,5.00,-1.00,6/11/2017,-,0.00,0 km,6,2017,6,11
127591,76.00,609.00,94.00,31.00,,6.00,1.00,7/1/2017,52.28 km/h,0.00,14 km,1,2017,7,1
127592,42.00,609.00,94.00,31.00,,6.00,2.00,7/2/2017,44.06 km/h,16.00,203.5 km,1,2017,7,2
127593,65.00,609.00,94.00,31.00,,6.00,3.00,7/3/2017,41.49 km/h,34.00,212.5 km,1,2017,7,3
127594,39.00,609.00,94.00,31.00,,6.00,4.00,7/4/2017,42.36 km/h,10.00,207.5 km,1,2017,7,4
127595,54.00,609.00,94.00,31.00,,6.00,5.00,7/5/2017,42.97 km/h,141.00,160.5 km,1,2017,7,5
127596,47.00,609.00,94.00,31.00,,6.00,6.00,7/6/2017,42.41 km/h,13.00,216 km,1,2017,7,6
127597,37.00,609.00,94.00,31.00,,6.00,7.00,7/7/2017,42.24 km/h,12.00,213.5 km,1,2017,7,7
127598,34.00,609.00,94.00,31.00,,6.00,8.00,7/8/2017,41.59 km/h,168.00,187.5 km,1,2017,7,8
127599,39.00,609.00,94.00,31.00,,6.00,9.00,7/9/2017,35.43 km/h,280.00,181.5 km,1,2017,7,9
127600,28.00,609.00,94.00,31.00,,6.00,10.00,7/11/2017,44.32 km/h,8.00,178 km,1,2017,7,11
127601,68.00,609.00,94.00,31.00,,6.00,11.00,7/12/2017,44.49 km/h,5.00,203.5 km,1,2017,7,12
127602,66.00,609.00,94.00,31.00,,6.00,12.00,7/13/2017,36.81 km/h,334.00,214.5 km,1,2017,7,13
127603,62.00,609.00,94.00,31.00,,6.00,13.00,7/14/2017,38.73 km/h,233.00,101 km,1,2017,7,14
127604,64.00,609.00,94.00,31.00,,6.00,14.00,7/15/2017,41.58 km/h,45.00,181.5 km,1,2017,7,15
127605,41.00,609.00,94.00,31.00,,6.00,15.00,7/16/2017,40.35 km/h,94.00,189.5 km,1,2017,7,16
127606,37.00,609.00,94.00,31.00,,6.00,16.00,7/18/2017,45.36 km/h,17.00,165 km,1,2017,7,18
127607,23.00,609.00,94.00,31.00,,6.00,17.00,7/19/2017,35.69 km/h,275.00,183 km,1,2017,7,19
127608,20.00,609.00,94.00,31.00,,6.00,18.00,7/20/2017,38.39 km/h,254.00,179.5 km,1,2017,7,20
127609,157.00,609.00,94.00,31.00,,6.00,19.00,7/21/2017,43.61 km/h,38.00,222.5 km,1,2017,7,21
127610,64.00,609.00,94.00,31.00,,6.00,20.00,7/22/2017,47.79 km/h,23.00,22.5 km,1,2017,7,22
127611,58.00,609.00,94.00,31.00,,6.00,21.00,7/23/2017,43.25 km/h,0.00,105 km,1,2017,7,23
127612,37.00,609.00,94.00,31.00,30,6.00,-1.00,7/23/2017,40.997 km/h,0.00,0 km,1,2017,7,23
127820,7.00,610.00,28.00,24.00,4,33.00,2.00,3/9/2017,39.06 km/h,84.00,229 km,10,2017,3,9
127821,10.00,610.00,28.00,24.00,,33.00,3.00,3/10/2017,41.92 km/h,0.00,204 km,10,2017,3,10
127822,43.00,610.00,28.00,24.00,18,33.00,4.00,3/11/2017,31.34 km/h,273.00,171 km,10,2017,3,11
127823,15.00,610.00,28.00,24.00,,33.00,5.00,3/12/2017,41.79 km/h,94.00,209 km,10,2017,3,12
127824,11.00,610.00,28.00,24.00,,1.00,1.00,3/20/2017,40 km/h,0.00,178.9 km,18,2017,3,20
127825,18.00,610.00,28.00,24.00,18,1.00,3.00,3/22/2017,36.78 km/h,128.00,188.3 km,18,2017,3,22
127826,21.00,610.00,28.00,24.00,,1.00,4.00,3/23/2017,43.59 km/h,0.00,134 km,18,2017,3,23
127827,21.00,610.00,28.00,24.00,10,1.00,5.00,3/24/2017,42.85 km/h,204.00,182 km,18,2017,3,24
127828,19.00,610.00,28.00,24.00,,1.00,6.00,3/25/2017,41.5 km/h,64.00,189.7 km,18,2017,3,25
127829,12.00,610.00,28.00,24.00,140,1.00,-1.00,3/26/2017,-,0.00,0 km,18,2017,3,26
127830,16.00,610.00,28.00,24.00,,1.00,7.00,3/26/2017,44.07 km/h,53.00,138.7 km,18,2017,3,26
127831,13.00,610.00,28.00,24.00,70,16.00,0.00,4/23/2017,40.27 km/h,0.00,258 km,9,2017,4,23
127832,13.00,610.00,28.00,24.00,,35.00,1.00,5/5/2017,39.42 km/h,0.00,206 km,23,2017,5,5
127833,34.00,610.00,28.00,24.00,,35.00,2.00,5/6/2017,36.3 km/h,71.00,221 km,23,2017,5,6
127834,4.00,610.00,28.00,24.00,,35.00,3.00,5/7/2017,42.99 km/h,0.00,148 km,23,2017,5,7
127835,16.00,610.00,28.00,24.00,10,35.00,4.00,5/9/2017,36.69 km/h,271.00,181 km,23,2017,5,9
127836,72.00,610.00,28.00,24.00,3,35.00,5.00,5/10/2017,43.33 km/h,0.00,159 km,23,2017,5,10
127837,0.00,610.00,28.00,24.00,15,35.00,6.00,5/11/2017,43.69 km/h,47.00,217 km,23,2017,5,11
127838,7.00,610.00,28.00,24.00,1,35.00,7.00,5/12/2017,40.08 km/h,0.00,224 km,23,2017,5,12
127839,94.00,610.00,28.00,24.00,10,35.00,8.00,5/13/2017,42.8 km/h,71.00,189 km,23,2017,5,13
127840,3.00,610.00,28.00,24.00,,35.00,9.00,5/14/2017,40.56 km/h,373.00,152 km,23,2017,5,14
127841,0.00,610.00,28.00,24.00,,35.00,10.00,5/16/2017,47.18 km/h,0.00,39.8 km,23,2017,5,16
127842,31.00,610.00,28.00,24.00,,35.00,11.00,5/17/2017,36.7 km/h,0.00,161 km,23,2017,5,17
127843,3.00,610.00,28.00,24.00,,35.00,12.00,5/18/2017,43.08 km/h,0.00,229 km,23,2017,5,18
127844,23.00,610.00,28.00,24.00,,35.00,13.00,5/19/2017,44 km/h,0.00,167 km,23,2017,5,19
127845,5.00,610.00,28.00,24.00,15,35.00,14.00,5/20/2017,43.05 km/h,138.00,131 km,23,2017,5,20
127846,20.00,610.00,28.00,24.00,25,35.00,15.00,5/21/2017,46.49 km/h,108.00,199 km,23,2017,5,21
127847,4.00,610.00,28.00,24.00,8,35.00,16.00,5/23/2017,34.65 km/h,312.00,222 km,23,2017,5,23
127848,14.00,610.00,28.00,24.00,,35.00,17.00,5/24/2017,38.32 km/h,85.00,219 km,23,2017,5,24
127849,8.00,610.00,28.00,24.00,4,35.00,18.00,5/25/2017,35.12 km/h,237.00,137 km,23,2017,5,25
127850,27.00,610.00,28.00,24.00,1,35.00,19.00,5/26/2017,39.11 km/h,0.00,191 km,23,2017,5,26
127851,19.00,610.00,28.00,24.00,12,35.00,20.00,5/27/2017,38.26 km/h,181.00,190 km,23,2017,5,27
127852,19.00,610.00,28.00,24.00,,35.00,21.00,5/28/2017,53.06 km/h,0.00,29.3 km,23,2017,5,28
127853,8.00,610.00,28.00,24.00,160,35.00,-1.00,5/28/2017,-,0.00,0 km,23,2017,5,28
127854,13.00,610.00,28.00,24.00,,30.00,1.00,7/29/2017,44.25 km/h,0.00,130 km,38,2017,7,29
127855,6.00,610.00,28.00,24.00,,30.00,2.00,7/30/2017,43.61 km/h,0.00,142 km,38,2017,7,30
127856,15.00,610.00,28.00,24.00,3,30.00,3.00,7/31/2017,41.69 km/h,0.00,161 km,38,2017,7,31
127857,8.00,610.00,28.00,24.00,,30.00,4.00,8/1/2017,42.15 km/h,0.00,238 km,38,2017,8,1
127858,23.00,610.00,28.00,24.00,,30.00,5.00,8/2/2017,43.4 km/h,0.00,130 km,38,2017,8,2
127859,17.00,610.00,28.00,24.00,2,30.00,6.00,8/3/2017,37.94 km/h,0.00,189 km,38,2017,8,3
127860,23.00,610.00,28.00,24.00,30,30.00,7.00,8/4/2017,38.53 km/h,0.00,132.5 km,38,2017,8,4
127861,17.00,610.00,28.00,24.00,120,30.00,-1.00,8/4/2017,-,0.00,0 km,38,2017,8,4
127862,24.00,610.00,28.00,25.00,,8.00,2.00,8/20/2017,44.18 km/h,0.00,203.4 km,16,2017,8,20
127863,6.00,610.00,28.00,25.00,5,8.00,3.00,8/21/2017,39.4 km/h,191.00,158.5 km,16,2017,8,21
127864,4.00,610.00,28.00,25.00,,8.00,4.00,8/22/2017,41.88 km/h,11.00,198.2 km,16,2017,8,22
127865,9.00,610.00,28.00,25.00,,8.00,5.00,8/23/2017,35.71 km/h,156.00,157.7 km,16,2017,8,23
127866,30.00,610.00,28.00,25.00,3,8.00,6.00,8/24/2017,42.73 km/h,86.00,204.4 km,16,2017,8,24
127867,12.00,610.00,28.00,25.00,,8.00,7.00,8/25/2017,43.8 km/h,36.00,207 km,16,2017,8,25
127868,15.00,610.00,28.00,25.00,,8.00,8.00,8/26/2017,43.07 km/h,116.00,199.5 km,16,2017,8,26
127869,7.00,610.00,28.00,25.00,,8.00,9.00,8/27/2017,42.23 km/h,121.00,174 km,16,2017,8,27
127870,51.00,610.00,28.00,25.00,,8.00,10.00,8/29/2017,46 km/h,95.00,164.8 km,16,2017,8,29
127871,9.00,610.00,28.00,25.00,,8.00,11.00,8/30/2017,36.87 km/h,244.00,187.5 km,16,2017,8,30
127872,72.00,610.00,28.00,25.00,,8.00,12.00,8/31/2017,40.57 km/h,145.00,160.1 km,16,2017,8,31
127873,55.00,610.00,28.00,25.00,,8.00,13.00,9/1/2017,44.88 km/h,11.00,198.4 km,16,2017,9,1
127874,8.00,610.00,28.00,25.00,,8.00,14.00,9/2/2017,37.21 km/h,230.00,175 km,16,2017,9,2
127875,51.00,610.00,28.00,25.00,,8.00,15.00,9/3/2017,36.14 km/h,348.00,129.4 km,16,2017,9,3
127876,34.00,610.00,28.00,25.00,,8.00,16.00,9/5/2017,51.32 km/h,5.00,40.2 km,16,2017,9,5
127877,9.00,610.00,28.00,25.00,,8.00,17.00,9/6/2017,37.49 km/h,266.00,180.5 km,16,2017,9,6
127878,2.00,610.00,28.00,25.00,,8.00,18.00,9/7/2017,40.62 km/h,128.00,169 km,16,2017,9,7
127879,5.00,610.00,28.00,25.00,,8.00,19.00,9/8/2017,41.63 km/h,99.00,149.7 km,16,2017,9,8
127880,29.00,610.00,28.00,25.00,,8.00,20.00,9/9/2017,33.33 km/h,511.00,117.5 km,16,2017,9,9
127881,11.00,610.00,28.00,25.00,,8.00,21.00,9/10/2017,37.85 km/h,1.00,117.6 km,16,2017,9,10
127882,48.00,610.00,28.00,25.00,20,8.00,-1.00,9/10/2017,-,0.00,0 km,16,2017,9,10
127883,18.00,610.00,28.00,25.00,5,9.00,0.00,10/7/2017,39.47 km/h,174.00,247 km,4,2017,10,7
128045,10.00,611.00,94.00,23.00,,1.00,1.00,3/20/2017,40 km/h,0.00,178.9 km,18,2017,3,20
128046,9.00,611.00,94.00,23.00,,1.00,3.00,3/22/2017,36.78 km/h,128.00,188.3 km,18,2017,3,22
128047,12.00,611.00,94.00,23.00,,1.00,4.00,3/23/2017,43.59 km/h,0.00,134 km,18,2017,3,23
128048,15.00,611.00,94.00,23.00,,1.00,5.00,3/24/2017,42.85 km/h,204.00,182 km,18,2017,3,24
128049,44.00,611.00,94.00,23.00,,1.00,6.00,3/25/2017,41.5 km/h,64.00,189.7 km,18,2017,3,25
128050,24.00,611.00,94.00,23.00,5,1.00,-1.00,3/26/2017,-,0.00,0 km,18,2017,3,26
128051,21.00,611.00,94.00,23.00,,1.00,7.00,3/26/2017,44.07 km/h,53.00,138.7 km,18,2017,3,26
128052,20.00,611.00,94.00,23.00,,15.00,0.00,4/19/2017,38.12 km/h,0.00,200.5 km,20,2017,4,19
128053,40.00,611.00,94.00,23.00,,16.00,0.00,4/23/2017,40.27 km/h,0.00,258 km,9,2017,4,23
128054,8.00,611.00,94.00,23.00,,18.00,1.00,4/26/2017,38.06 km/h,0.00,173.3 km,37,2017,4,26
128055,26.00,611.00,94.00,23.00,,18.00,2.00,4/27/2017,38.26 km/h,65.00,136 km,37,2017,4,27
128056,8.00,611.00,94.00,23.00,,18.00,3.00,4/28/2017,41.91 km/h,0.00,187 km,37,2017,4,28
128057,17.00,611.00,94.00,23.00,,18.00,4.00,4/29/2017,39.23 km/h,158.00,163.5 km,37,2017,4,29
128058,56.00,611.00,94.00,23.00,,18.00,5.00,4/30/2017,43.98 km/h,0.00,18.3 km,37,2017,4,30
128059,23.00,611.00,94.00,23.00,5,18.00,-1.00,4/30/2017,-,0.00,0 km,37,2017,4,30
128060,9.00,611.00,94.00,23.00,3,46.00,0.00,7/30/2017,45.4 km/h,0.00,185.9 km,49,2017,7,30
128061,47.00,611.00,94.00,23.00,5,48.00,0.00,8/27/2017,40.9 km/h,0.00,239.7 km,8,2017,8,27
128108,71.00,612.00,151.00,22.00,,27.00,0.00,2/25/2017,40.32 km/h,0.00,198.3 km,26,2017,2,25
128109,18.00,612.00,151.00,23.00,3,28.00,0.00,3/22/2017,42.46 km/h,0.00,203.4 km,32,2017,3,22
128110,40.00,612.00,151.00,23.00,5,14.00,0.00,4/16/2017,39.98 km/h,0.00,261 km,10,2017,4,16
